group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
msm_hisp_male,sqrtcd41,-0.9554346541251529,0.000494032878422307,0.000501483359136484,-0.00316658252647835,0.0129753063253913,-0.00604373809119544,0.0179590115901662,-0.0858311074523363,-0.007266535455656971,-0.0164366360912131
msm_hisp_male,sqrtcd42,4.0286978891986,-0.0020744327096356803,-0.00247784099263467,0.0143056710146114,-0.0574180690082461,0.02592846608798,-0.0858311074523145,0.443791929411911,0.0281234948592054,0.0619016236407779
msm_hisp_male,h1yy_cat_1,9.002896920032821,-0.00455677847275407,0.00354053191319149,-0.00247726484180997,0.00195888308484636,0.00173760793366605,-0.007266535455615,0.0281234948588369,0.0723963144792951,0.0570546647546245
msm_hisp_male,h1yy_cat_2,15.249690220813198,-0.00773925730676228,0.00654545789431714,-0.00363008441585424,0.00024576666268984903,0.00529131629058831,-0.0164366360910733,0.0619016236394809,0.0570546647554235,0.285851701601743
msm_white_male,intercept,1678.5145028758802,-0.83267906169912,-0.0827524155065676,0.24349324031843103,-1.1858668241526102,-0.0802622981226012,0.112231266596078,-0.307489731772133,1.05629093469645,2.53890190332101
msm_white_male,year,-0.832679061648552,0.000413242846483375,3.28276678310544e-05,-0.000106792318143219,0.000527854209365507,3.7704896846453497e-05,-5.2029340563201e-05,0.000137742001880058,-0.000532295210823783,-0.00128040501665428
msm_white_male,age,-0.0827524155101617,3.28276678315049e-05,0.000443673404970665,-0.000811756638865642,0.00362838244362649,8.78060861190088e-06,2.46970973491363e-05,-0.00017125117802968301,0.00028847770776554304,0.000815066496462025
msm_white_male,age1,0.243493240336314,-0.00010679231815295799,-0.000811756638866139,0.00178886503889693,-0.00879204108118867,-6.3843767126298e-06,-1.5884857458866e-05,0.00011845095272121101,-0.000163652125567078,-0.0009108658532114789
msm_white_male,age2,-1.18586682427368,0.000527854209432346,0.00362838244362724,-0.00879204108118754,0.0456518170703638,-1.2224957829809e-05,8.6181785550117e-05,-0.000561370882026861,0.000232291205400698,0.0032813851236758802
msm_white_male,sqrtcd4n,-0.0802622981201138,3.7704896845448e-05,8.78060861181851e-06,-6.3843767122376195e-06,-1.2224957832047999e-05,0.000486729472166813,-0.0011968762543967599,0.00556028944325049,-6.25678173741055e-05,8.224054654749989e-06
msm_white_male,sqrtcd41,0.112231266590309,-5.2029340561376706e-05,2.4697097349309e-05,-1.5884857459796802e-05,8.618178555594e-05,-0.00119687625439679,0.00368253048088565,-0.0188889764440469,-0.00040668602577126497,6.4062325695335e-05
msm_white_male,sqrtcd42,-0.307489731776748,0.00013774200188813602,-0.000171251178030075,0.000118450952722826,-0.000561370882041076,0.00556028944325114,-0.0188889764440483,0.10363081480599198,0.0023532683044083,-0.00261562639662651
msm_white_male,h1yy_cat_1,1.05629093462329,-0.000532295210813259,0.00028847770776789397,-0.000163652125580867,0.000232291205485973,-6.256781737458891e-05,-0.00040668602577021297,0.0023532683044186604,0.0143351944550797,0.00654058407706051
msm_white_male,h1yy_cat_2,2.53890190347595,-0.00128040501681441,0.000815066496463969,-0.0009108658532232881,0.0032813851237898,8.22405464937713e-06,6.4062325708769e-05,-0.00261562639663912,0.00654058407725008,0.0465859809724481
idu_hisp_female,intercept,10374.6779695534,-5.1651585071731505,0.38983232270077295,-1.12312659431648,7.29346858235217,0.196558276646971,-0.12761579394873,-0.6321518844830121,3.69299743900505,17.7361303920869
idu_hisp_female,year,-5.16515850644751,0.00257205872399808,-0.000217469549693242,0.000613979005236961,-0.0038613755308269703,-0.00011828836386413799,0.000102879119841481,0.00015734474192998798,-0.00186154637076612,-0.00896323023191431
idu_hisp_female,age,0.38983232272100105,-0.000217469549709308,0.00126180310322839,-0.0031974393237055396,0.013829509304936,0.00026319173665239,-0.00043096949953546097,0.00109079567396363,0.00127173673926101,0.0069225401844094205
idu_hisp_female,age1,-1.12312659440401,0.000613979005265613,-0.0031974393237053,0.0105819081456588,-0.051108005555152,-0.00072252360943425,0.00133521908725314,-0.00440988032173119,-0.0018442502992070601,-0.0156661177016874
idu_hisp_female,age2,7.29346858255748,-0.0038613755309175202,0.013829509304928999,-0.0511080055551418,0.262521860544986,0.00336422326572814,-0.0057833924880505705,0.0196471469099156,0.0035224462118863295,0.0641925090559813
idu_hisp_female,sqrtcd4n,0.196558276704094,-0.000118288363862008,0.000263191736652717,-0.00072252360943486,0.0033642232657313197,0.0038416152397832398,-0.00875856934375513,0.0401369676683272,-0.0012055594526435198,0.00389881878898145
idu_hisp_female,sqrtcd41,-0.127615794048684,0.000102879119790006,-0.00043096949953570296,0.00133521908725595,-0.00578339248805421,-0.0087585693437587,0.0240568328707499,-0.119281027190248,0.000907272096455607,-0.0128941940325751
idu_hisp_female,sqrtcd42,-0.6321518831894971,0.000157344741791247,0.00109079567398361,-0.0044098803217585,0.0196471469100433,0.0401369676683121,-0.119281027190137,0.6218400453038591,-0.00693966013923515,0.0654815715953005
idu_hisp_female,h1yy_cat_1,3.69299743936342,-0.0018615463711927102,0.00127173673925774,-0.00184425029917233,0.0035224462118242,-0.0012055594526750699,0.000907272096531839,-0.0069396601399062,0.0746981370268485,0.0340107069031575
idu_hisp_female,h1yy_cat_2,17.736130391901,-0.008963230232931841,0.00692254018437955,-0.0156661177015681,0.064192509055724,0.0038988187889069797,-0.0128941940324598,0.0654815715934778,0.0340107069025463,0.277312958877284
idu_white_female,intercept,10374.6779695534,-5.1651585071731505,0.38983232270077295,-1.12312659431648,7.29346858235217,0.196558276646971,-0.12761579394873,-0.6321518844830121,3.69299743900505,17.7361303920869
idu_white_female,year,-5.16515850644751,0.00257205872399808,-0.000217469549693242,0.000613979005236961,-0.0038613755308269703,-0.00011828836386413799,0.000102879119841481,0.00015734474192998798,-0.00186154637076612,-0.00896323023191431
idu_white_female,age,0.38983232272100105,-0.000217469549709308,0.00126180310322839,-0.0031974393237055396,0.013829509304936,0.00026319173665239,-0.00043096949953546097,0.00109079567396363,0.00127173673926101,0.0069225401844094205
idu_white_female,age1,-1.12312659440401,0.000613979005265613,-0.0031974393237053,0.0105819081456588,-0.051108005555152,-0.00072252360943425,0.00133521908725314,-0.00440988032173119,-0.0018442502992070601,-0.0156661177016874
idu_white_female,age2,7.29346858255748,-0.0038613755309175202,0.013829509304928999,-0.0511080055551418,0.262521860544986,0.00336422326572814,-0.0057833924880505705,0.0196471469099156,0.0035224462118863295,0.0641925090559813
idu_white_female,sqrtcd4n,0.196558276704094,-0.000118288363862008,0.000263191736652717,-0.00072252360943486,0.0033642232657313197,0.0038416152397832398,-0.00875856934375513,0.0401369676683272,-0.0012055594526435198,0.00389881878898145
idu_white_female,sqrtcd41,-0.127615794048684,0.000102879119790006,-0.00043096949953570296,0.00133521908725595,-0.00578339248805421,-0.0087585693437587,0.0240568328707499,-0.119281027190248,0.000907272096455607,-0.0128941940325751
idu_white_female,sqrtcd42,-0.6321518831894971,0.000157344741791247,0.00109079567398361,-0.0044098803217585,0.0196471469100433,0.0401369676683121,-0.119281027190137,0.6218400453038591,-0.00693966013923515,0.0654815715953005
idu_white_female,h1yy_cat_1,3.69299743936342,-0.0018615463711927102,0.00127173673925774,-0.00184425029917233,0.0035224462118242,-0.0012055594526750699,0.000907272096531839,-0.0069396601399062,0.0746981370268485,0.0340107069031575
idu_white_female,h1yy_cat_2,17.736130391901,-0.008963230232931841,0.00692254018437955,-0.0156661177015681,0.064192509055724,0.0038988187889069797,-0.0128941940324598,0.0654815715934778,0.0340107069025463,0.277312958877284
het_hisp_male,intercept,5743.78962779666,-2.8571904292362404,0.14709529629101598,-0.308036598180418,1.168800637279,-0.0336908041112061,-1.0939166897800698,4.479716567913401,5.47343541477023,10.3864217526171
het_hisp_male,year,-2.85719042879682,0.00142204275670685,-0.00011241371810836499,0.00024111564621885097,-0.0008813968516019561,5.39564175608927e-06,0.000577764581207754,-0.0023341988343999,-0.0027471938192872897,-0.00513275467730537
het_hisp_male,age,0.14709529625438,-0.000112413718101726,0.00212236674124325,-0.004901795866817001,0.0169804462189372,0.000167088399214714,-0.000627918856334843,0.00225593345957429,0.00142164397268945,-0.00178413247111322
het_hisp_male,age1,-0.308036598089872,0.000241115646176365,-0.00490179586681585,0.0125513142756136,-0.0455218607404319,-0.000364404392355942,0.0016454392822561699,-0.0058546935335215,-0.00343297200722273,0.00438341428023335
het_hisp_male,age2,1.1688006372126698,-0.000881396851565143,0.0169804462189364,-0.0455218607404261,0.168945716248492,0.000944625728523776,-0.00516461928874051,0.0187854757282584,0.0129041736696723,-0.014086147830811
het_hisp_male,sqrtcd4n,-0.0336908041387969,5.39564177915953e-06,0.00016708839921344499,-0.000364404392353671,0.0009446257285192199,0.00289155201797212,-0.00916156637962755,0.0283066064533718,-0.000745195874629381,-0.00115071944639878
het_hisp_male,sqrtcd41,-1.0939166896836898,0.000577764581143728,-0.000627918856333425,0.00164543928225559,-0.00516461928874131,-0.0091615663796313,0.034566382805115994,-0.115216529572224,-0.000576095950895716,0.00264020304572712
het_hisp_male,sqrtcd42,4.47971656763553,-0.00233419883422844,0.00225593345957107,-0.00585469353352127,0.018785475728256,0.028306606453386,-0.11521652957223401,0.4024109947655471,0.00282908568033613,-0.00821515912476784
het_hisp_male,h1yy_cat_1,5.473435414438139,-0.0027471938193401398,0.00142164397270359,-0.00343297200727693,0.0129041736697494,-0.0007451958746024231,-0.000576095950973273,0.00282908568055148,0.052228737099579,0.019025208069235
het_hisp_male,h1yy_cat_2,10.3864217507254,-0.00513275467708142,-0.00178413247108145,0.00438341428004731,-0.0140861478305154,-0.0011507194463041802,0.00264020304547513,-0.0082151591240958,0.0190252080688444,0.0957040757667082
het_white_male,intercept,5743.78962779666,-2.8571904292362404,0.14709529629101598,-0.308036598180418,1.168800637279,-0.0336908041112061,-1.0939166897800698,4.479716567913401,5.47343541477023,10.3864217526171
het_white_male,year,-2.85719042879682,0.00142204275670685,-0.00011241371810836499,0.00024111564621885097,-0.0008813968516019561,5.39564175608927e-06,0.000577764581207754,-0.0023341988343999,-0.0027471938192872897,-0.00513275467730537
het_white_male,age,0.14709529625438,-0.000112413718101726,0.00212236674124325,-0.004901795866817001,0.0169804462189372,0.000167088399214714,-0.000627918856334843,0.00225593345957429,0.00142164397268945,-0.00178413247111322
het_white_male,age1,-0.308036598089872,0.000241115646176365,-0.00490179586681585,0.0125513142756136,-0.0455218607404319,-0.000364404392355942,0.0016454392822561699,-0.0058546935335215,-0.00343297200722273,0.00438341428023335
het_white_male,age2,1.1688006372126698,-0.000881396851565143,0.0169804462189364,-0.0455218607404261,0.168945716248492,0.000944625728523776,-0.00516461928874051,0.0187854757282584,0.0129041736696723,-0.014086147830811
